,Datetime,Tweet Id,Text,Username,User Location,Reply Count,Retweet Count,Like Count,Quote Count
53,2020-09-14 17:47:33+00:00,1305563852105449480,"A @nytimes article around food insecurity fts. our Clover Mini at Dude with the Food in Jackson, Mississippi as they provide snacks and meals, piece together assistance, community support &amp; help neighbors make it from one month to the next. Read more: https://t.co/68HXSEbVpl",clovercommerce, (855) 811-8970,0,3,6,0
54,2020-09-06 22:54:33+00:00,1302742008893591554,"Help Jackson Mississippi residents fight hunger. 25% of the children live in food insecurity. It takes 1 minute to give to Stewpot Community Services Everyday Giving Page. Join me, give up your weekly coffee $$$ and help them reach their goal! https://t.co/C10QgHKBM1",LauerAmy,"California, USA",0,1,1,0
55,2020-07-22 15:25:26+00:00,1285959145628327940,"This @PBS special takes a look at the extensive impact that industrial food systems currently have on Americans as told by advocates in Jackson, Mississippi who are using localized efforts to address food insecurity in under-served communities.

https://t.co/QWVsve3s9I",BmoreHealthyFS,"Baltimore, MD",0,2,2,0
57,2020-05-10 14:00:01+00:00,1259483331756003331,"Jackson, Mississippi's young people facing unemployment and food insecurity due to COVID, organize around collective demands for universal healthcare, food sovereignty, environmental justice &amp; affordable housing.

These Southern youngsters know what's up. https://t.co/kn8HMb2MkW",scalawagmag,"Durham, ATL, Birmingham & NOLA",0,5,10,0
58,2019-03-25 19:00:48+00:00,1110255226181877762,"Senior Staff Writer Coleman Numbers reflects on his trip to Jackson, Mississippi as part of a VOLbreaks service trip, and shares his experience there with 'food insecurity'

https://t.co/OHbrehIdYT",UTKDailyBeacon,"Knoxville, Tennessee",0,0,0,0
60,2018-11-29 17:56:10+00:00,1068201971583205376,"Former NY Mayor Michael #Bloomberg in Jackson, #Mississippi, announces $1M grant for Jackson, #Mississippi, for public art focusing on food insecurity. Behind him, Jackson Mayor Chokwe Antar Lumumba &amp; planning director Mukesh Kumar. https://t.co/4QO4fQLcnh",EWagsterPettus,"Jackson, Miss.",3,6,10,3
61,2018-08-08 15:50:45+00:00,1027220578447421440,"Sadé Meeks recently graduated from @CalStateLA with a master's in Nutritional Science. She plans to use her knowledge and expertise to improve food insecurity in her hometown of Jackson, Mississippi. https://t.co/oYDysuzE12 https://t.co/oEmBuequmI",XuCalStateLA,"Los Angeles, CA",0,2,11,0
62,2019-01-16 20:05:26+00:00,1085629117670875138,"Sickened by absurdity of natural-disaster-style pleas for contributions to food banks &amp; utility bill, health funds because of @realDonaldTrump and his manmade catastrophe. That said, what can we do to help in Jackson, Mississippi area?",jch2407_girl,Never Banned from ShoppingMall,0,0,3,0
64,2021-09-14 16:06:06+00:00,1437809894623748099,"We are so excited to announce the schedule for our Fertile Ground weekend October 8-9 to celebrate the culmination of the project! Over the past two years we have been able to present over 20 installations around the city of Jackson. 1/🧵 

#fertilegroundjxn https://t.co/sMb1nVxoKw",_fertileground_,"Jackson, MS",1,1,2,1
65,2020-08-24 17:08:36+00:00,1297943904080232454,"”The monster is seemingly in a food deficient environment, however that does not stop him from finding the opportunity to eat. I feel like this design aligns with the values of the Fertile Ground project and that of an upcoming artist.

#fertilegroundjxn 
#thisisfertileground",_fertileground_,"Jackson, MS",1,0,2,0
